,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
1042,1042,en,False,3,0,42,2,2021-12-06T12:59:30.000Z,"Dois posters #fanart do Duna de 1984. Via IG raid71
#Duna #Dune #DuneMovie #dune1984 https://t.co/28XkcrjF1i",1467841125822181382,28255548
2868,2868,en,False,0,0,0,0,2021-12-05T14:45:39.000Z,charlotte rampling as mother superior felicita in benedetta (2021) | charlotte rampling as reverend mother mohiam in dune (2021) https://t.co/f0dAf1nefz,1467505451361501184,25406384
7252,7252,en,False,0,0,26,0,2021-12-03T15:30:38.000Z,Baileys gonna move to the middle of Australia to have the true immersive Dune experience https://t.co/lSWWIiw1lZ,1466791998434816007,780863099410616320
3690,3690,en,False,0,1,10,0,2021-12-05T04:05:15.000Z,"DUNE doodle! Server was excited to meet me and says they tack my doodles up in the back (awww). Rebecca Ferguson and her freckles absolutely carried this movie btw, and was so much more enjoyable with @PatrickStannard. https://t.co/FDS8qYeE5l",1467344288795312129,1171560832473423874
3464,3464,en,False,0,1,1,0,2021-12-05T06:22:30.000Z,Watching the incredible Foundation on Apple TV Plus makes me wish Dune was an Apple TV series as well.,1467378832223125505,13821902
2296,2296,en,False,0,0,0,0,2021-12-05T20:45:53.000Z,"Sand Dune – Cherry Red Color with Blue Border Kids Hood Bathrobe for Girls – Half Sleeves, Knee Length, Pocket with Waist Belt – 100% Terry Cotton Bathrobe Gown – Children Hodded Bath Robe for Age Group Between 8 to 9 Years https://t.co/aLZc7Qet6K",1467596107274403844,1289023960206589952
2522,2522,en,False,0,0,1,0,2021-12-05T18:29:00.000Z,magrelinho de the hand of god &gt; magrelinho de dune https://t.co/sEidKS2ddb,1467561662223953923,1295061250012073984
5160,5160,en,False,0,2,37,0,2021-12-04T13:11:00.000Z,🎬: Watching #Dune Part One on Blu-ray 📀 https://t.co/yxExXF0fuQ,1467119244550631425,1703825978
1575,1575,en,False,11,0,75,0,2021-12-06T03:56:44.000Z,Dune (2021) https://t.co/60szcBhVxg,1467704533337792515,43537280
5709,5709,en,False,0,1,3,0,2021-12-04T06:19:53.000Z,I watched Dune in an IMAX theater with no distractions... and now I understand it. It's good. But also I still think it was too long. Like... cutting 5 minutes of each scene of dessert walking could've done the trick for me.,1467015783091826690,33115199
4097,4097,en,False,2,0,12,0,2021-12-05T00:08:19.000Z,"Os indicados a 'Melhor Trilha Sonora Original' no The Washington DC Area Film Critics Association são:

- Bryce Dessner e Aaron Dessner (Cyrano)
- Hans Zimmer (Dune)
- Alexandre Desplat (The French Dispatch)
- Jonny Greenwood (The Power of the Dog)
- Jonny Greenwood (Spencer) https://t.co/N6XR6ZEFHZ",1467284664121442312,1387180389219946497
1334,1334,en,False,49,2,337,0,2021-12-06T07:23:17.000Z,"The Reverend Mother, the Baron and the doctor.

#Dune https://t.co/zfyTggiqRL",1467756517017460738,969683912594198529
1548,1548,en,False,0,0,3,0,2021-12-06T04:16:15.000Z,"Parents loved Dune, pleasant surprise",1467709446273089536,953124902818770944
5383,5383,en,False,0,0,1,0,2021-12-04T10:35:06.000Z,Alia keeps pace with the storm. there it is. ch92's showing 80s Dune,1467080012050276352,3033391
6183,6183,en,False,0,0,0,0,2021-12-04T01:45:25.000Z,"Denis Villeneuve was right, Dune in Imax is unparalleled",1466946714389069824,633085357
1307,1307,en,False,0,1,2,0,2021-12-06T08:01:17.000Z,Spicy Dune take: They should have hired someone with rhythm to make up the sandwalk. I get that it’s “unrhythmic” on purpose but it looks goofy as hell.,1467766079799758849,905194653929967617
6756,6756,en,False,0,0,4,0,2021-12-03T20:12:00.000Z,Dune (2021) https://t.co/eNDXkOJGut,1466862804036632587,862408781212397569
8716,8716,en,False,0,1,2,0,2021-12-03T00:16:41.000Z,"Breaking: According to unnamed people familiar with the case, you can now see ""Dune"" in Australia. https://t.co/O42544z19X",1466561996229251073,892403450
5810,5810,en,False,0,0,0,0,2021-12-04T05:16:36.000Z,🍺6| But I’m Learning Dat Tune and Learning Dat Dune Gonna Help Me Learn Em All. Far as Like Thinking on the Week ahead. I’ll use Me as an Example. You on My Twitter and Shit.,1466999856854097923,394451363
4178,4178,en,False,3,0,14,0,2021-12-04T23:32:18.000Z,"My favorite nominees:

Saniyya Sidney for Youth Performance
Aunjanue Ellis for Best Supporting Actress
Lady Gaga for Best Actress
Greig Fraser for Dune
Hans Zimmer for Dune https://t.co/yPURkjOvEQ https://t.co/HDEmTMU1nm",1467275602680074240,57493299
3799,3799,en,False,0,0,2,0,2021-12-05T02:57:10.000Z,Not me at the bar shouting over the music in order to ask people if they've read Dune https://t.co/HFfdMBHqUx,1467327157546409987,45873916
6564,6564,en,False,5,0,1,0,2021-12-03T22:07:08.000Z,"Deanie believes perseverance is the key to accomplishing amazing things and has made it her mission to share this message, one that can benefit every child. 

https://t.co/DA9plrrtev 
https://t.co/ur1NF77vB6 
#AuthorUpROAR #MasterBlaster #WilbursNewHome 
 @DeanieHDunne https://t.co/YWMAyWlNDH",1466891780746465283,318774557
5168,5168,en,False,0,2,3,0,2021-12-04T13:06:59.000Z,Prepping for our second session of the Dune RPG tonight. This is a very different GMing experience than any other game I've run.,1467118235564879875,1488477762
5855,5855,en,False,0,0,1,0,2021-12-04T04:47:27.000Z,.@Zendaya I have no idea where the next installment of Dune is going — but I hope your part is huge and you are represented as powerful and an ever-enduring muse!,1466992524208214018,61856458
1283,1283,en,False,0,0,2,0,2021-12-06T08:30:00.000Z,"I see a holy war spreading across the universe like an unquenchable fire.

#Dune #DuneMovie https://t.co/Cjjk26v4lZ",1467773303829917701,1314402951302189056
2259,2259,en,False,0,0,0,0,2021-12-05T21:02:16.000Z,"Comrades, what are you reading/listening to? 

I just finished the first book in the Dune series, and here I am w/ Four Futures, not fiction novel, that seems like an unintentional prequel in a frighteningly predictive manner. https://t.co/opMCFwB8yD",1467600229742481409,1330588835038695424
8672,8672,en,False,3,0,6,0,2021-12-03T00:37:05.000Z,".@MattFeury talks with the dynamic @DuneMovie duo: composer @HansZimmer &amp; editor @Huckabaloo

▶️ https://t.co/K3MfhAU2Pp

#dune #hanszimmer #joewalker #filmmaking #theroughcut #editing #composer #avid https://t.co/oJE3iHzWQ3",1466567127813566466,334999986
8139,8139,en,False,3,0,7,1,2021-12-03T05:20:17.000Z,WHAT'S ON: Dune (part one) — spice up your life https://t.co/p1bqCLpcMH @IndependentAus @danjensenmovies,1466638398223908867,163662008
7783,7783,en,False,0,3,1,0,2021-12-03T09:51:12.000Z,"If i were to rank from this list

#1 Eternals (Not being bias, the visuals were godly and purely unmatchable)
#2 Dune (May have hated the plot, but the visuals were legendary)
#3 Shang-Chi (Pretty unique effects)
#4 TSS (It was cool, but not ground-breaking in anyway)
#5 Free Guy https://t.co/6jcHXduyRk",1466706574056038406,1195007409988800512
4279,4279,en,False,0,0,0,0,2021-12-04T22:37:59.000Z,"DUNE Clip - ""Sandworm Scene"" 2021 Warner Bros https://t.co/bEpxeFr2i2 via @YouTube 
#Dune #WarnerBros #Shorts #Dune2021 #DuneMovie",1467261931991932928,3335253539
6291,6291,en,False,0,0,0,0,2021-12-04T00:37:49.000Z,The problem with wearing black shirts  and a toque this time of year is looking like Tim Poole. I really don't want people to confuse me with a fucking moron who did not understand Squid Games or Dune.,1466929700303953925,80952242
7523,7523,en,False,0,1,1,0,2021-12-03T12:51:24.000Z,im about 60% through the dune novel and idk why I didn't expect to be this invested but I'm like 👀👀👀,1466751923881709569,1037475361813135361
2893,2893,en,False,0,0,0,0,2021-12-05T14:26:40.000Z,Just saw #Dune. What an amazing film !!,1467500676263526401,194834151
921,921,en,False,1,0,0,0,2021-12-06T14:34:00.000Z,"The latest (Winter 2022) issue of The Costume Designer with articles about Dune and House of Gucci is up on-line:

https://t.co/ANIffDLjg0",1467864907802562565,2618843767
8435,8435,en,False,1,1,2,0,2021-12-03T02:24:42.000Z,"Zack Snyder’s Justice League
Shang-Chi
No Time to Die
Venom 2
Dune https://t.co/f28bGc2b7B",1466594209570299905,876641584804057088
6140,6140,en,False,0,0,2,0,2021-12-04T02:09:56.000Z,"i like that bit at the beginning of dune where theres a horrible noise with subtitles, that was a cool noise",1466952881370771460,1311987162011832320
3633,3633,en,False,1,0,11,1,2021-12-05T04:36:06.000Z,"#NowWatching Dune (2nd viewing, 1st in cinema)

Finally. https://t.co/qQjlTiCHet",1467352052384755713,3013977030
2804,2804,en,False,2,0,15,0,2021-12-05T15:32:04.000Z,Our friends over @DuneTalkShow conclude the breakdown of #DuneMovie in their latest episode - but their show is far from over! https://t.co/QwEg9zBTy3,1467517132221161475,36073989
6931,6931,en,False,0,0,0,0,2021-12-03T18:35:06.000Z,"#scifi classic #mustread: Battlefield Earth.
If you liked #Dune, you'll love it.
""More than pure science fiction, it's pure gold.” #barnesandnoble Explorations
B &amp; N: https://t.co/iy6o40wV0p 
Waterstones: https://t.co/tf8wOtCAOI 
@BE_the_Book https://t.co/EwwMeku5Sb",1466838420441939972,3318192802
7831,7831,en,False,0,0,1,0,2021-12-03T09:03:34.000Z,"Do I go see Dune tomorrow, before #Omicron gets here? Would be the first movie in twoish years.
Thinking I will.",1466694587481690113,7506382
2800,2800,en,False,0,0,0,0,2021-12-05T15:32:49.000Z,Dune was amazing,1467517324345368582,1099819246970761217
6044,6044,en,False,0,0,0,0,2021-12-04T03:00:33.000Z,dune is so good,1466965621120274433,1465468278717911041
3873,3873,en,False,0,0,1,0,2021-12-05T02:18:54.000Z,if squid game season two and dune part two come out around the same time i think im going to make a million dollars off of my song,1467317527982268416,3115937034
1277,1277,en,False,0,2,19,0,2021-12-06T08:37:18.000Z,Date night. Dune @ Gold Class 🥳,1467775141539053573,14383576
3817,3817,en,False,0,0,0,0,2021-12-05T02:45:24.000Z,Definitely worth the wait to watch dune in imax. Lovely adaptation. Excited for the next chapter.,1467324195289763843,27731830
3124,3124,en,False,2,8,28,0,2021-12-05T11:01:09.000Z,"Dune is an immense, spectacular film. Complex story and characters. Zimmer score and Fraser cinematography add to the spectacle. Totally enthralling. See it on the biggest screen possible.",1467448953658429446,489231338
101,101,en,False,0,0,14,0,2021-12-06T23:00:46.000Z,682 days left for the premiere of #Dune Part 2.,1467992440493719555,1105082139970887680
234,234,en,False,0,0,1,0,2021-12-06T21:55:45.000Z,Loved this reference to dune such a great movie thanks @moadebe classic https://t.co/Vut1oVo5sY,1467976079751225347,1048747882814349312
3857,3857,en,False,0,1,10,0,2021-12-05T02:30:26.000Z,caught Dune in IMAX one last time today https://t.co/rNvxMkNoP0,1467320429371088908,2206602383
5196,5196,en,False,0,1,0,0,2021-12-04T12:45:47.000Z,dune was so cool hearing the sound design and the zimmer soundtrack in the theater ruled,1467112899151863817,249325830
1434,1434,en,False,0,0,0,0,2021-12-06T05:44:20.000Z,I STOLE THE DUNE POSTER FROM THE THEATER,1467731614725820416,1445839324952596480
646,646,en,False,0,2,1,1,2021-12-06T17:47:51.000Z,"Hello!☺️ Enjoy some time lapse clips of my Timothee Chalamet/ Paul Atreides portrait process. 

🎨 based on a Denis Villeneuve visual from Dune (2021).

Listen to Dream of Arrakis from Hans Zimmer's Dune score here:
https://t.co/afLrurxPsP https://t.co/WAtHbA3gdt",1467913691874181124,1465740586875605002
6142,6142,en,False,0,15,84,1,2021-12-04T02:09:53.000Z,"Not @ me, Oo- ing &amp; Ah-ing at hub's desert sand dune off roading adventure's vids &amp; pretending to be totally fascinated by that sand in ass crack mess to make up for neglecting him for a whole week. 
Someone should give me an Oscar for this performance. 🤪",1466952869173551104,1069639538513854464
7424,7424,en,False,0,0,0,0,2021-12-03T13:40:36.000Z,give👏us👏a👏zack👏snyder👏dune👏film,1466764308583526405,1573134398
4475,4475,en,False,0,0,3,0,2021-12-04T20:59:05.000Z,"God, it felt so good to rewatch #Dune again in IMAX. Blessed to have gotten the chance to revisit it in this format. https://t.co/uinRUsw2Nl",1467237040483799042,602250562
6753,6753,en,False,0,0,2,0,2021-12-03T20:13:39.000Z,FINALLY got myself out to see Dune at the new cinema/spot in Reading 🥸,1466863220497473538,149857613
4110,4110,en,False,0,2,10,0,2021-12-05T00:03:14.000Z,"So I was thinking about Dune, and about Star Wars (as you do), and how the Bene Gesserit mantra against fear becomes the more toxic Jedi code, only the BGs are ALSO terrible, and THEN I realised that Lady Jessica is basically Anakin Skywalker, and now I need to have a lie down",1467283383625469955,2386661376
1216,1216,en,False,0,0,0,0,2021-12-06T09:55:45.000Z,"Dune Part One is now available for Premier VOD rental in the UK. It’s £15.99 with 4K and Dolby Atmos on the Apple Store. 

On Prime Video it’s £4.49 for an HD rental release. Which is surprising, and likely a mistake. 

Both ate rentals. The VOD purchase release is in January.",1467794884119646210,14970812
2857,2857,en,False,0,0,1,0,2021-12-05T14:53:00.000Z,"Wow. Let this bake your noodle: They shot #DUNE on digital cameras, transferred it to 35mm film and then digitized that to get the look of the film. Amazing. https://t.co/eCvwh4nv0q",1467507304266633218,90229987
6006,6006,en,False,0,0,0,0,2021-12-04T03:25:05.000Z,Dune by Frank Herbert https://t.co/obQ06iuo6a via @amazon,1466971795462971395,15074895
8508,8508,en,False,0,0,0,0,2021-12-03T01:42:08.000Z,"Starting Dune, by Frank Herbert https://t.co/hPhoNckVvd",1466583499415171074,30904195
7591,7591,en,False,0,0,4,0,2021-12-03T12:05:26.000Z,it took exactly 2 hours and 19 minutes after the movie for me to finally say “dune your mum” to my dad,1466740356267974656,1020216533648199681
2049,2049,en,False,0,1,0,0,2021-12-05T22:49:27.000Z,I'm rereading dune because muad'dib.,1467627203408052230,822481726043721728
4277,4277,en,False,0,0,1,0,2021-12-04T22:39:22.000Z,dune walked so star wars could run,1467262278705762308,457600450
2269,2269,en,False,1,1,23,1,2021-12-05T20:59:42.000Z,"Dune was only good because the main character's name was fucking Paul

why do sci-fi writers make me try to read all this please name someone Greg https://t.co/UDPkNSMcpD",1467599586403438594,30597902
8053,8053,en,False,0,0,0,0,2021-12-03T06:22:52.000Z,Baby Cara Dune,1466654146275147776,951825601538568193
4130,4130,en,False,0,0,0,0,2021-12-04T23:57:01.000Z,Drinking a Howler Coffee IPA (Dune Coffee Roasters) by Topa Topa Brewing Company  - https://t.co/7XE0BOxSPI,1467281819095773185,2751089602
6037,6037,en,False,0,0,8,0,2021-12-04T03:02:44.000Z,dune,1466966171442286594,1307865838037291014
6396,6396,en,False,0,1,0,0,2021-12-03T23:36:15.000Z,Just be aware that if these protester cunts in any way get in my way and make things a struggle to get anywhere for dune that I’ve been waiting years for and shut down anything in city I will have a assault charge against my name. I don’t give a fuck anymore lmao https://t.co/P9BZuoi3Mn,1466914206674874369,213652415
5754,5754,en,False,0,1,1,0,2021-12-04T05:54:23.000Z,"Dune update:

I have not seen Dune (2021)

Maybe this week.",1467009368042340352,1195230477696696321
8605,8605,en,False,0,0,0,0,2021-12-03T01:07:29.000Z,"1. Suicide Squad 
2. King Richard
3. Dune https://t.co/2hFjMpvzSL",1466574780367265793,1089673776634183680
2149,2149,en,False,0,0,1,0,2021-12-05T22:08:00.000Z,Area 51: The Sphinx. What is hidden underneath the ancient structure? https://t.co/iiYiHixC0k #area51 #Aliens #UFOs #DoctorWho https://t.co/X9u7A7ITcX #Foundation #WheelOfTime #Dune,1467616772417196033,2780504052
4735,4735,en,False,0,0,3,0,2021-12-04T18:22:49.000Z,"Dreams are messages from the deep^
#DuneMovie",1467197718565109761,1414630424354205697
4066,4066,en,False,1,0,6,0,2021-12-05T00:21:40.000Z,I want to watch Dune with their commentary. https://t.co/e9UNXalMKl,1467288026074259456,1928936096
3380,3380,en,False,0,0,0,0,2021-12-05T07:23:57.000Z,"The Dragon in the Sea by Frank Herbert 6th Printing, Avon, Author of Dune https://t.co/7gOjIIIrJ5",1467394295535706113,1299431911379607559
4935,4935,en,False,2,0,3,1,2021-12-04T16:10:46.000Z,"This week, we review Dune! With special guest @MMarquit 
#dune #MovieReview 
Review: Dune Has Its Moments https://t.co/sqshdWbHYc via @YouTube",1467164486838587392,1240032739648143360
2047,2047,en,False,0,0,0,0,2021-12-05T22:51:25.000Z,"On page 472 of 577 of Dune, by Frank Herbert https://t.co/3UbJ0R9lgq",1467627698654691332,3581337447
2101,2101,en,False,0,0,0,0,2021-12-05T22:27:02.000Z,"okay in dune when that worm looks at paul, then stops... anyone else get the impression it was laughing? like, it started up this slow deep ""heh heh heh heh..."" sound, as it 'walked' away right??",1467621564539625473,1355130608
5571,5571,en,False,0,0,6,0,2021-12-04T08:07:28.000Z,"Finally got to see #Dune and was the first time we'd been able to go to the cinema in a very long time. I absolute loved it. Amazing acting, cinematography, music, the whole package was simply superb. eleventy stars out of 10!",1467042859157057536,26297618
2081,2081,en,False,0,0,1,0,2021-12-05T22:35:12.000Z,I sorta want this to be the only way I consume Dune https://t.co/uKGmQJJqum,1467623620243443715,250477062
8195,8195,en,False,0,2,0,0,2021-12-03T04:38:51.000Z,"Kinda sad that based on these pitmad results (not just me), not many agents seem to be enthusiastically looking for space opera-y sci-fi. I was really hoping we were headed for a genre renaissance with that boost from Dune.",1466627972052389888,811687304419020802
